timestamp,temperatura_c,humedad_relativa_pct,direccion_viento_grados,velocidad_viento_nudos,visibilidad_millas,indicador_valor_faltante
2024-01-16 15:00:00-03,20.00,88.26,110.0,8.00,6.21,f
2024-01-16 16:00:00-03,21.00,82.98,130.0,9.00,6.21,f
2024-01-16 17:00:00-03,22.00,78.04,80.0,8.00,6.21,f
2024-01-16 18:00:00-03,22.00,73.27,120.0,9.00,6.21,f
2024-01-16 19:00:00-03,22.00,73.27,120.0,7.00,6.21,f
2024-01-16 20:00:00-03,21.00,82.98,130.0,8.00,6.21,f
2024-01-16 21:00:00-03,21.00,82.98,130.0,8.00,6.21,f
2024-01-16 22:00:00-03,21.00,82.98,140.0,5.00,6.21,f
2024-01-16 23:00:00-03,21.00,82.98,140.0,4.00,6.21,f
2024-01-17 00:00:00-03,21.00,82.98,140.0,6.00,6.21,f
2024-01-17 01:00:00-03,21.00,82.98,140.0,5.00,6.21,f
2024-01-17 02:00:00-03,21.00,82.98,140.0,5.00,6.21,f
2024-01-17 03:00:00-03,21.00,82.98,130.0,5.00,6.21,f
2024-01-17 04:00:00-03,20.00,93.97,0.0,0.00,6.21,f
2024-01-17 05:00:00-03,21.00,88.34,120.0,3.00,6.21,f
2024-01-17 06:00:00-03,21.00,88.34,140.0,6.00,6.21,f
2024-01-17 07:00:00-03,22.00,83.09,140.0,8.00,6.21,f
2024-01-17 08:00:00-03,22.00,83.09,120.0,8.00,6.21,f
2024-01-17 09:00:00-03,23.00,78.19,110.0,10.00,6.21,f
2024-01-17 10:00:00-03,24.00,73.61,110.0,12.00,6.21,f
2024-01-17 11:00:00-03,24.00,73.61,110.0,12.00,6.21,f
2024-01-17 12:00:00-03,25.00,69.33,110.0,10.00,6.21,f
2024-01-17 13:00:00-03,25.00,73.78,120.0,10.00,6.21,f
2024-01-17 14:00:00-03,25.00,73.78,130.0,15.00,6.21,f
2024-01-17 15:00:00-03,25.00,73.78,120.0,15.00,6.21,f
2024-01-17 16:00:00-03,25.00,78.48,120.0,15.00,6.21,f
2024-01-17 17:00:00-03,25.00,78.48,120.0,15.00,6.21,f
2024-01-17 18:00:00-03,25.00,78.48,110.0,14.00,6.21,f
2024-01-17 19:00:00-03,25.00,78.48,110.0,14.00,6.21,f
2024-01-17 20:00:00-03,25.00,78.48,110.0,9.00,6.21,f
2024-01-17 21:00:00-03,24.00,78.34,100.0,9.00,6.21,f
2024-01-17 22:00:00-03,23.00,73.44,90.0,8.00,6.21,f
2024-01-17 23:00:00-03,22.00,78.04,80.0,8.00,6.21,f
2024-01-18 00:00:00-03,21.00,82.98,80.0,6.00,6.21,f
2024-01-18 01:00:00-03,21.00,82.98,80.0,7.00,6.21,f
2024-01-18 02:00:00-03,20.00,88.26,70.0,9.00,6.21,f
2024-01-18 03:00:00-03,20.00,88.26,70.0,7.00,6.21,f
2024-01-18 04:00:00-03,19.00,93.92,80.0,6.00,6.21,f
2024-01-18 05:00:00-03,19.00,93.92,90.0,4.00,6.21,f
2024-01-18 06:00:00-03,19.00,93.92,100.0,3.00,6.21,f
2024-01-18 07:00:00-03,21.00,82.98,110.0,3.00,6.21,f
2024-01-18 08:00:00-03,23.00,68.94,80.0,10.00,6.21,f
2024-01-18 10:00:00-03,25.00,65.12,40.0,12.00,6.21,f
2024-01-18 11:00:00-03,27.00,61.58,40.0,12.00,6.21,f
2024-01-18 12:00:00-03,27.00,61.58,40.0,11.00,6.21,f
2024-01-18 13:00:00-03,28.00,61.81,30.0,12.00,6.21,f
2024-01-18 14:00:00-03,28.00,61.81,30.0,11.00,6.21,f
2024-01-18 15:00:00-03,28.00,61.81,30.0,11.00,6.21,f
2024-01-18 16:00:00-03,30.00,58.55,40.0,11.00,6.21,f
2024-01-18 17:00:00-03,29.00,58.32,40.0,10.00,6.21,f
2024-01-18 18:00:00-03,28.00,65.74,40.0,10.00,6.21,f
2024-01-18 19:00:00-03,28.00,65.74,40.0,10.00,6.21,f
2024-01-18 20:00:00-03,27.00,74.11,50.0,4.00,6.21,f
2024-01-18 21:00:00-03,26.00,78.62,60.0,7.00,6.21,f
2024-01-18 22:00:00-03,25.00,83.44,50.0,6.00,6.21,f
2024-01-18 23:00:00-03,24.00,88.59,70.0,7.00,6.21,f
2024-01-19 00:00:00-03,24.00,88.59,60.0,5.00,6.21,f
2024-01-19 01:00:00-03,24.00,88.59,40.0,3.00,6.21,f
2024-01-19 02:00:00-03,24.00,88.59,0.0,0.00,2.49,f
2024-01-19 03:00:00-03,23.00,94.10,0.0,0.00,2.49,f
2024-01-19 04:00:00-03,23.00,94.10,0.0,0.00,4.35,f
2024-01-19 05:00:00-03,23.00,94.10,0.0,0.00,6.21,f
2024-01-19 06:00:00-03,22.00,100.00,0.0,0.00,1.86,f
2024-01-19 07:00:00-03,23.00,94.10,0.0,0.00,4.97,f
2024-01-19 08:00:00-03,22.00,100.00,180.0,11.00,6.21,f
2024-01-19 09:00:00-03,23.00,88.51,160.0,10.00,6.21,f
2024-01-19 10:00:00-03,23.00,73.44,160.0,13.00,6.21,f
2024-01-19 11:00:00-03,24.00,69.14,180.0,14.00,6.21,f
2024-01-19 12:00:00-03,24.00,69.14,170.0,17.00,6.21,f
2024-01-19 13:00:00-03,24.00,69.14,170.0,18.00,6.21,f
2024-01-19 14:00:00-03,20.00,88.26,180.0,14.00,6.21,f
2024-01-19 15:00:00-03,23.00,68.94,160.0,18.00,6.21,f
2024-01-19 16:00:00-03,23.00,68.94,160.0,15.00,6.21,f
2024-01-19 17:00:00-03,22.00,73.27,150.0,14.00,6.21,f
2024-01-19 18:00:00-03,22.00,68.75,160.0,13.00,6.21,f
2024-01-19 19:00:00-03,21.00,68.55,160.0,11.00,6.21,f
2024-01-19 20:00:00-03,21.00,68.55,160.0,12.00,6.21,f
2024-01-19 21:00:00-03,20.00,77.75,150.0,9.00,6.21,f
2024-01-19 22:00:00-03,20.00,77.75,150.0,11.00,6.21,f
2024-01-19 23:00:00-03,20.00,72.92,140.0,11.00,6.21,f
2024-01-20 00:00:00-03,19.00,77.60,130.0,8.00,6.21,f
2024-01-20 01:00:00-03,19.00,77.60,150.0,9.00,6.21,f
2024-01-20 02:00:00-03,19.00,77.60,160.0,7.00,6.21,f
2024-01-20 03:00:00-03,19.00,77.60,140.0,8.00,6.21,f
2024-01-20 04:00:00-03,19.00,77.60,160.0,7.00,6.21,f
2024-01-20 05:00:00-03,19.00,77.60,160.0,8.00,6.21,f
2024-01-20 06:00:00-03,19.00,77.60,140.0,9.00,6.21,f
2024-01-20 07:00:00-03,20.00,72.92,150.0,8.00,6.21,f
2024-01-20 08:00:00-03,21.00,73.09,150.0,8.00,6.21,f
2024-01-20 09:00:00-03,22.00,64.48,140.0,10.00,6.21,f
2024-01-20 10:00:00-03,22.00,64.48,140.0,10.00,6.21,f
2024-01-20 11:00:00-03,22.00,68.75,140.0,10.00,6.21,f
2024-01-20 12:00:00-03,23.00,60.67,150.0,11.00,6.21,f
2024-01-20 13:00:00-03,23.00,60.67,150.0,11.00,6.21,f
2024-01-20 14:00:00-03,23.00,60.67,160.0,11.00,6.21,f
2024-01-20 15:00:00-03,23.00,53.29,150.0,11.00,6.21,f
2024-01-20 16:00:00-03,23.00,53.29,140.0,12.00,6.21,f
2024-01-20 17:00:00-03,23.00,56.88,140.0,12.00,6.21,f
2024-01-20 18:00:00-03,22.00,64.48,140.0,12.00,6.21,f
2024-01-20 19:00:00-03,21.00,68.55,140.0,11.00,6.21,f
2024-01-20 20:00:00-03,20.00,68.35,140.0,9.00,6.21,f
2024-01-20 21:00:00-03,20.00,68.35,130.0,8.00,6.21,f
2024-01-20 22:00:00-03,20.00,72.92,130.0,7.00,6.21,f
2024-01-20 23:00:00-03,20.00,68.35,120.0,7.00,6.21,f
2024-01-21 00:00:00-03,20.00,68.35,110.0,6.00,6.21,f
2024-01-21 01:00:00-03,18.00,82.62,0.0,0.00,6.21,f
2024-01-21 02:00:00-03,19.00,77.60,70.0,3.00,6.21,f
2024-01-21 03:00:00-03,19.00,77.60,60.0,4.00,6.21,f
2024-01-21 04:00:00-03,17.00,82.50,0.0,0.00,6.21,f
2024-01-21 05:00:00-03,16.00,93.79,0.0,0.00,6.21,f
2024-01-21 06:00:00-03,17.00,82.50,0.0,0.00,6.21,f
2024-01-21 07:00:00-03,18.00,77.45,0.0,0.00,6.21,f
2024-01-21 08:00:00-03,21.00,64.26,80.0,5.00,6.21,f
2024-01-21 09:00:00-03,23.00,56.88,100.0,9.00,6.21,f
2024-01-21 10:00:00-03,23.00,49.90,100.0,10.00,6.21,f
2024-01-21 11:00:00-03,24.00,46.98,120.0,10.00,6.21,f
2024-01-21 12:00:00-03,24.00,53.55,140.0,12.00,6.21,f
2024-01-21 13:00:00-03,24.00,53.55,140.0,12.00,6.21,f
2024-01-21 14:00:00-03,24.00,53.55,140.0,14.00,6.21,f
2024-01-21 15:00:00-03,25.00,50.43,130.0,15.00,6.21,f
2024-01-21 16:00:00-03,24.00,53.55,120.0,18.00,6.21,f
2024-01-21 17:00:00-03,24.00,57.12,120.0,17.00,6.21,f
2024-01-21 18:00:00-03,24.00,50.17,120.0,17.00,6.21,f
2024-01-21 19:00:00-03,23.00,64.69,120.0,15.00,6.21,f
2024-01-21 20:00:00-03,22.00,68.75,110.0,16.00,6.21,f
2024-01-21 21:00:00-03,22.00,68.75,110.0,14.00,6.21,f
2024-01-21 22:00:00-03,21.00,73.09,90.0,10.00,6.21,f
2024-01-21 23:00:00-03,21.00,68.55,80.0,8.00,6.21,f
2024-01-22 00:00:00-03,20.00,68.35,70.0,7.00,6.21,f
2024-01-22 01:00:00-03,20.00,68.35,70.0,6.00,6.21,f
2024-01-22 02:00:00-03,19.00,72.74,60.0,6.00,6.21,f
2024-01-22 03:00:00-03,18.00,82.62,60.0,5.00,6.21,f
2024-01-22 04:00:00-03,18.00,82.62,50.0,3.00,6.21,f
2024-01-22 05:00:00-03,18.00,77.45,60.0,3.00,6.21,f
2024-01-22 06:00:00-03,17.00,82.50,70.0,3.00,6.21,f
2024-01-22 07:00:00-03,18.00,77.45,70.0,4.00,6.21,f
2024-01-22 08:00:00-03,20.00,68.35,70.0,4.00,6.21,f
2024-01-22 09:00:00-03,22.00,56.63,70.0,4.00,6.21,f
2024-01-22 10:00:00-03,23.00,49.90,40.0,6.00,6.21,f
2024-01-22 11:00:00-03,23.00,53.29,120.0,6.00,6.21,f
2024-01-22 12:00:00-03,23.00,56.88,140.0,10.00,6.21,f
2024-01-22 13:00:00-03,24.00,53.55,130.0,11.00,6.21,f
2024-01-22 14:00:00-03,25.00,61.13,130.0,11.00,6.21,f
2024-01-22 15:00:00-03,25.00,57.36,130.0,13.00,6.21,f
2024-01-22 16:00:00-03,24.00,64.91,130.0,16.00,6.21,f
2024-01-22 17:00:00-03,24.00,64.91,130.0,15.00,6.21,f
2024-01-22 18:00:00-03,24.00,64.91,120.0,17.00,6.21,f
2024-01-22 19:00:00-03,23.00,68.94,120.0,14.00,6.21,f
2024-01-22 20:00:00-03,22.00,83.09,110.0,11.00,6.21,f
2024-01-22 21:00:00-03,23.00,64.69,90.0,8.00,6.21,f
2024-01-22 22:00:00-03,22.00,68.75,80.0,9.00,6.21,f
2024-01-22 23:00:00-03,21.00,64.26,70.0,7.00,6.21,f
2024-01-23 00:00:00-03,19.00,72.74,70.0,6.00,6.21,f
2024-01-23 01:00:00-03,18.00,77.45,70.0,4.00,6.21,f
2024-01-23 02:00:00-03,18.00,77.45,40.0,1.00,6.21,f
2024-01-23 03:00:00-03,17.00,82.50,60.0,3.00,6.21,f
2024-01-23 04:00:00-03,17.00,82.50,90.0,3.00,6.21,f
2024-01-23 05:00:00-03,17.00,82.50,90.0,4.00,6.21,f
2024-01-23 06:00:00-03,17.00,88.00,0.0,0.00,6.21,f
2024-01-23 07:00:00-03,19.00,77.60,90.0,3.00,6.21,f
2024-01-23 08:00:00-03,22.00,64.48,80.0,5.00,6.21,f
2024-01-23 09:00:00-03,22.00,64.48,50.0,7.00,6.21,f
2024-01-23 10:00:00-03,24.00,53.55,70.0,10.00,6.21,f
2024-01-23 11:00:00-03,25.00,50.43,60.0,7.00,6.21,f
2024-01-23 12:00:00-03,26.00,57.60,120.0,8.00,6.21,f
2024-01-23 13:00:00-03,26.00,54.05,140.0,10.00,6.21,f
2024-01-23 14:00:00-03,25.00,61.13,130.0,12.00,6.21,f
2024-01-23 15:00:00-03,25.00,61.13,130.0,13.00,6.21,f
2024-01-23 16:00:00-03,25.00,65.12,130.0,14.00,6.21,f
2024-01-23 17:00:00-03,25.00,65.12,130.0,13.00,6.21,f
2024-01-23 18:00:00-03,25.00,69.33,110.0,16.00,6.21,f
2024-01-23 19:00:00-03,24.00,69.14,110.0,15.00,6.21,f
2024-01-23 20:00:00-03,24.00,73.61,110.0,11.00,6.21,f
2024-01-23 21:00:00-03,23.00,68.94,80.0,6.00,6.21,f
2024-01-23 22:00:00-03,22.00,60.44,70.0,8.00,6.21,f
2024-01-23 23:00:00-03,21.00,64.26,80.0,8.00,6.21,f
2024-01-24 00:00:00-03,20.00,64.04,70.0,9.00,6.21,f
2024-01-24 01:00:00-03,19.00,68.15,70.0,6.00,6.21,f
2024-01-24 02:00:00-03,17.00,82.50,70.0,6.00,6.21,f
2024-01-24 03:00:00-03,17.00,82.50,70.0,3.00,6.21,f
2024-01-24 04:00:00-03,17.00,82.50,90.0,3.00,6.21,f
2024-01-24 05:00:00-03,16.00,87.92,0.0,0.00,6.21,f
2024-01-24 06:00:00-03,16.00,87.92,90.0,4.00,6.21,f
2024-01-24 07:00:00-03,18.00,77.45,90.0,6.00,6.21,f
2024-01-24 08:00:00-03,20.00,72.92,70.0,8.00,6.21,f
2024-01-24 09:00:00-03,23.00,64.69,50.0,11.00,6.21,f
2024-01-24 10:00:00-03,24.00,57.12,50.0,14.00,6.21,f
2024-01-24 11:00:00-03,26.00,47.52,40.0,10.00,6.21,f
2024-01-24 12:00:00-03,26.00,50.69,40.0,10.00,6.21,f
2024-01-24 13:00:00-03,27.00,41.97,70.0,9.00,6.21,f
2024-01-24 14:00:00-03,25.00,61.13,140.0,14.00,6.21,f
2024-01-24 15:00:00-03,25.00,65.12,110.0,17.00,6.21,f
2024-01-24 16:00:00-03,25.00,65.12,120.0,16.00,6.21,f
2024-01-24 17:00:00-03,25.00,65.12,120.0,14.00,6.21,f
2024-01-24 18:00:00-03,24.00,64.91,110.0,15.00,6.21,f
2024-01-24 19:00:00-03,24.00,69.14,120.0,11.00,6.21,f
2024-01-24 20:00:00-03,24.00,69.14,80.0,4.00,6.21,f
2024-01-24 21:00:00-03,24.00,53.55,60.0,7.00,6.21,f
2024-01-24 22:00:00-03,23.00,60.67,60.0,10.00,6.21,f
2024-01-24 23:00:00-03,22.00,68.75,60.0,11.00,6.21,f
2024-01-25 00:00:00-03,22.00,68.75,50.0,12.00,6.21,f
2024-01-25 01:00:00-03,20.00,77.75,40.0,7.00,6.21,f
2024-01-25 02:00:00-03,20.00,77.75,50.0,5.00,6.21,f
2024-01-25 03:00:00-03,18.00,88.09,60.0,4.00,6.21,f
2024-01-25 04:00:00-03,18.00,88.09,50.0,3.00,6.21,f
2024-01-25 05:00:00-03,17.00,93.83,0.0,0.00,6.21,f
2024-01-25 06:00:00-03,17.00,93.83,0.0,0.00,6.21,f
2024-01-25 07:00:00-03,17.00,93.83,60.0,4.00,6.21,f
2024-01-25 08:00:00-03,20.00,77.75,50.0,5.00,6.21,f
2024-01-25 09:00:00-03,23.00,64.69,40.0,12.00,6.21,f
2024-01-25 10:00:00-03,25.00,53.80,30.0,8.00,6.21,f
2024-01-25 11:00:00-03,26.00,44.52,10.0,8.00,6.21,f
2024-01-25 12:00:00-03,27.00,41.97,50.0,9.00,6.21,f
2024-01-25 13:00:00-03,28.00,37.07,30.0,6.00,6.21,f
2024-01-25 14:00:00-03,26.00,54.05,130.0,10.00,6.21,f
2024-01-25 15:00:00-03,26.00,54.05,130.0,11.00,6.21,f
2024-01-25 16:00:00-03,26.00,57.60,110.0,12.00,6.21,f
2024-01-25 17:00:00-03,25.00,61.13,120.0,14.00,6.21,f
2024-01-25 18:00:00-03,24.00,69.14,120.0,11.00,6.21,f
2024-01-25 19:00:00-03,24.00,69.14,120.0,9.00,6.21,f
2024-01-25 20:00:00-03,22.00,78.04,120.0,7.00,6.21,f
2024-01-25 21:00:00-03,22.00,78.04,0.0,0.00,6.21,f
2024-01-25 22:00:00-03,22.00,73.27,60.0,5.00,6.21,f
2024-01-25 23:00:00-03,22.00,64.48,50.0,10.00,6.21,f
2024-01-26 00:00:00-03,21.00,68.55,50.0,11.00,6.21,f
2024-01-26 01:00:00-03,20.00,72.92,40.0,9.00,6.21,f
2024-01-26 02:00:00-03,19.00,77.60,50.0,7.00,6.21,f
2024-01-26 03:00:00-03,18.00,88.09,50.0,5.00,6.21,f
2024-01-26 04:00:00-03,17.00,93.83,50.0,3.00,6.21,f
2024-01-26 05:00:00-03,17.00,88.00,50.0,4.00,6.21,f
2024-01-26 06:00:00-03,17.00,88.00,70.0,3.00,6.21,f
2024-01-26 07:00:00-03,18.00,88.09,80.0,5.00,6.21,f
2024-01-26 08:00:00-03,21.00,73.09,70.0,7.00,6.21,f
2024-01-26 09:00:00-03,23.00,68.94,50.0,8.00,6.21,f
2024-01-26 10:00:00-03,25.00,57.36,30.0,9.00,6.21,f
2024-01-26 11:00:00-03,26.00,54.05,20.0,8.00,6.21,f
2024-01-26 12:00:00-03,27.00,50.95,40.0,11.00,6.21,f
2024-01-26 13:00:00-03,26.00,61.36,140.0,12.00,6.21,f
2024-01-26 14:00:00-03,25.00,65.12,130.0,13.00,6.21,f
2024-01-26 15:00:00-03,24.00,73.61,120.0,16.00,6.21,f
2024-01-26 16:00:00-03,25.00,69.33,120.0,16.00,6.21,f
2024-01-26 17:00:00-03,25.00,69.33,120.0,14.00,6.21,f
2024-01-26 18:00:00-03,24.00,73.61,120.0,13.00,6.21,f
2024-01-26 19:00:00-03,23.00,78.19,120.0,11.00,6.21,f
2024-01-26 20:00:00-03,23.00,73.44,120.0,8.00,6.21,f
2024-01-26 21:00:00-03,22.00,78.04,70.0,6.00,6.21,f
2024-01-26 22:00:00-03,22.00,78.04,70.0,7.00,6.21,f
2024-01-26 23:00:00-03,22.00,78.04,90.0,6.00,6.21,f
2024-01-27 00:00:00-03,22.00,78.04,70.0,6.00,6.21,f
2024-01-27 01:00:00-03,21.00,82.98,80.0,5.00,6.21,f
2024-01-27 02:00:00-03,21.00,77.90,0.0,0.00,6.21,f
2024-01-27 03:00:00-03,20.00,77.75,0.0,0.00,6.21,f
2024-01-27 04:00:00-03,19.00,82.74,0.0,0.00,6.21,f
2024-01-27 05:00:00-03,18.00,88.09,0.0,0.00,6.21,f
2024-01-27 06:00:00-03,18.00,88.09,0.0,0.00,6.21,f
2024-01-27 07:00:00-03,18.00,88.09,0.0,0.00,6.21,f
2024-01-27 08:00:00-03,20.00,82.86,40.0,7.00,6.21,f
2024-01-27 09:00:00-03,22.00,73.27,40.0,12.00,6.21,f
2024-01-27 10:00:00-03,25.00,57.36,40.0,11.00,6.21,f
2024-01-27 11:00:00-03,26.00,57.60,50.0,8.00,6.21,f
2024-01-27 12:00:00-03,25.00,65.12,130.0,8.00,6.21,f
2024-01-27 13:00:00-03,25.00,65.12,130.0,11.00,6.21,f
2024-01-27 14:00:00-03,24.00,69.14,130.0,13.00,6.21,f
2024-01-27 15:00:00-03,25.00,65.12,130.0,14.00,6.21,f
2024-01-27 16:00:00-03,24.00,69.14,120.0,14.00,6.21,f
2024-01-27 17:00:00-03,24.00,69.14,130.0,13.00,6.21,f
2024-01-27 18:00:00-03,23.00,73.44,120.0,14.00,6.21,f
2024-01-27 19:00:00-03,23.00,73.44,120.0,13.00,6.21,f
2024-01-27 20:00:00-03,23.00,68.94,110.0,12.00,6.21,f
2024-01-27 21:00:00-03,22.00,78.04,110.0,10.00,6.21,f
2024-01-27 22:00:00-03,22.00,73.27,100.0,9.00,6.21,f
2024-01-27 23:00:00-03,21.00,77.90,90.0,7.00,6.21,f
2024-01-28 00:00:00-03,21.00,77.90,80.0,6.00,6.21,f
2024-01-28 01:00:00-03,20.00,82.86,80.0,5.00,6.21,f
2024-01-28 02:00:00-03,19.00,88.18,100.0,4.00,6.21,f
2024-01-28 03:00:00-03,19.00,88.18,80.0,6.00,6.21,f
2024-01-28 04:00:00-03,18.00,93.88,110.0,3.00,6.21,f
2024-01-28 05:00:00-03,18.00,93.88,0.0,0.00,6.21,f
2024-01-28 06:00:00-03,18.00,93.88,0.0,0.00,6.21,f
2024-01-28 07:00:00-03,19.00,93.92,0.0,0.00,6.21,f
2024-01-28 08:00:00-03,21.00,82.98,120.0,4.00,6.21,f
2024-01-28 09:00:00-03,23.00,73.44,130.0,5.00,6.21,f
2024-01-28 10:00:00-03,23.00,73.44,130.0,7.00,6.21,f
2024-01-28 11:00:00-03,23.00,68.94,150.0,8.00,6.21,f
2024-01-28 12:00:00-03,23.00,73.44,130.0,10.00,6.21,f
2024-01-28 13:00:00-03,25.00,65.12,130.0,14.00,6.21,f
2024-01-28 14:00:00-03,24.00,69.14,130.0,15.00,6.21,f
2024-01-28 15:00:00-03,24.00,73.61,130.0,14.00,6.21,f
2024-01-28 16:00:00-03,24.00,73.61,130.0,15.00,6.21,f
2024-01-28 17:00:00-03,23.00,78.19,130.0,13.00,6.21,f
2024-01-28 18:00:00-03,23.00,78.19,130.0,15.00,6.21,f
2024-01-28 19:00:00-03,22.00,88.43,120.0,15.00,6.21,f
2024-01-28 20:00:00-03,21.00,88.34,120.0,13.00,6.21,f
2024-01-28 21:00:00-03,21.00,82.98,110.0,12.00,6.21,f
2024-01-28 22:00:00-03,21.00,82.98,110.0,9.00,6.21,f
2024-01-28 23:00:00-03,21.00,82.98,110.0,8.00,6.21,f
2024-01-29 00:00:00-03,21.00,82.98,100.0,8.00,6.21,f
2024-01-29 01:00:00-03,20.00,88.26,100.0,3.00,6.21,f
2024-01-29 02:00:00-03,20.00,88.26,0.0,0.00,6.21,f
2024-01-29 03:00:00-03,19.00,88.18,0.0,0.00,6.21,f
2024-01-29 04:00:00-03,19.00,88.18,0.0,0.00,6.21,f
2024-01-29 05:00:00-03,19.00,88.18,0.0,0.00,6.21,f
2024-01-29 06:00:00-03,19.00,93.92,130.0,3.00,6.21,f
2024-01-29 07:00:00-03,19.00,93.92,110.0,4.00,6.21,f
2024-01-29 08:00:00-03,21.00,82.98,0.0,0.00,6.21,f
2024-01-29 09:00:00-03,23.00,73.44,50.0,5.00,6.21,f
2024-01-29 10:00:00-03,24.00,69.14,110.0,9.00,6.21,f
2024-01-29 11:00:00-03,24.00,73.61,140.0,8.00,6.21,f
2024-01-29 12:00:00-03,24.00,73.61,120.0,13.00,6.21,f
2024-01-29 13:00:00-03,24.00,69.14,130.0,12.00,6.21,f
2024-01-29 14:00:00-03,25.00,57.36,130.0,15.00,6.21,f
2024-01-29 15:00:00-03,25.00,61.13,130.0,11.00,6.21,f
2024-01-29 16:00:00-03,25.00,61.13,140.0,13.00,6.21,f
2024-01-29 17:00:00-03,24.00,69.14,140.0,11.00,6.21,f
2024-01-29 18:00:00-03,24.00,69.14,130.0,12.00,6.21,f
2024-01-29 19:00:00-03,23.00,78.19,120.0,11.00,6.21,f
2024-01-29 20:00:00-03,22.00,83.09,110.0,10.00,6.21,f
2024-01-29 21:00:00-03,21.00,82.98,120.0,9.00,6.21,f
2024-01-29 22:00:00-03,21.00,82.98,100.0,8.00,6.21,f
2024-01-29 23:00:00-03,20.00,88.26,100.0,5.00,6.21,f
2024-01-30 00:00:00-03,20.00,88.26,0.0,0.00,6.21,f
2024-01-30 01:00:00-03,20.00,88.26,0.0,0.00,6.21,f
2024-01-30 02:00:00-03,20.00,88.26,70.0,4.00,6.21,f
2024-01-30 03:00:00-03,19.00,93.92,60.0,3.00,6.21,f
2024-01-30 04:00:00-03,19.00,93.92,0.0,0.00,6.21,f
2024-01-30 05:00:00-03,19.00,88.18,0.0,0.00,6.21,f
2024-01-30 06:00:00-03,18.00,93.88,0.0,0.00,6.21,f
2024-01-30 07:00:00-03,19.00,88.18,0.0,0.00,6.21,f
2024-01-30 08:00:00-03,21.00,82.98,20.0,5.00,6.21,f
2024-01-30 09:00:00-03,23.00,78.19,360.0,6.00,6.21,f
2024-01-30 10:00:00-03,26.00,65.33,300.0,3.00,6.21,f
2024-01-30 11:00:00-03,25.00,69.33,120.0,10.00,6.21,f
2024-01-30 12:00:00-03,26.00,61.36,160.0,10.00,6.21,f
2024-01-30 13:00:00-03,26.00,65.33,140.0,8.00,6.21,f
2024-01-30 14:00:00-03,26.00,65.33,160.0,8.00,6.21,f
2024-01-30 15:00:00-03,26.00,61.36,130.0,10.00,6.21,f
2024-01-30 16:00:00-03,26.00,61.36,140.0,8.00,6.21,f
2024-01-30 17:00:00-03,26.00,65.33,140.0,8.00,6.21,f
2024-01-30 18:00:00-03,25.00,65.12,140.0,8.00,6.21,f
2024-01-30 19:00:00-03,24.00,64.91,110.0,8.00,6.21,f
2024-01-30 20:00:00-03,23.00,68.94,110.0,5.00,6.21,f
2024-01-30 21:00:00-03,22.00,78.04,100.0,4.00,6.21,f
2024-01-30 22:00:00-03,22.00,78.04,110.0,5.00,6.21,f
2024-01-30 23:00:00-03,21.00,82.98,0.0,0.00,6.21,f
2024-01-31 00:00:00-03,22.00,78.04,40.0,3.00,6.21,f
2024-01-31 01:00:00-03,22.00,73.27,20.0,5.00,6.21,f
2024-01-31 02:00:00-03,21.00,77.90,30.0,8.00,6.21,f
2024-01-31 03:00:00-03,20.00,77.75,10.0,5.00,6.21,f
2024-01-31 04:00:00-03,21.00,73.09,20.0,6.00,6.21,f
2024-01-31 05:00:00-03,20.00,77.75,30.0,6.00,6.21,f
2024-01-31 06:00:00-03,19.00,82.74,20.0,6.00,6.21,f
2024-01-31 07:00:00-03,20.00,77.75,20.0,6.00,6.21,f
2024-01-31 08:00:00-03,23.00,64.69,350.0,7.00,6.21,f
2024-01-31 09:00:00-03,26.00,57.60,350.0,7.00,6.21,f
2024-01-31 10:00:00-03,28.00,54.55,320.0,8.00,6.21,f
2024-01-31 11:00:00-03,30.00,51.72,280.0,8.00,6.21,f
2024-01-31 12:00:00-03,25.00,78.48,280.0,4.00,6.21,f
2024-01-31 13:00:00-03,27.00,69.71,240.0,12.00,6.21,f
2024-01-31 14:00:00-03,28.00,54.55,250.0,8.00,6.21,f
2024-01-31 15:00:00-03,29.00,58.32,140.0,4.00,6.21,f
2024-01-31 16:00:00-03,31.00,51.98,200.0,3.00,6.21,f
2024-01-31 17:00:00-03,32.00,38.18,170.0,4.00,6.21,f
2024-01-31 18:00:00-03,31.00,40.41,150.0,5.00,6.21,f
2024-01-31 19:00:00-03,30.00,42.80,150.0,4.00,6.21,f
2024-01-31 20:00:00-03,28.00,48.05,150.0,3.00,6.21,f
2024-01-31 21:00:00-03,26.00,65.33,110.0,4.00,6.21,f
2024-01-31 22:00:00-03,25.00,73.78,0.0,0.00,6.21,f
2024-01-31 23:00:00-03,24.00,78.34,90.0,4.00,6.21,f
2024-02-01 00:00:00-03,23.00,83.21,0.0,0.00,6.21,f
2024-02-01 01:00:00-03,22.00,83.09,0.0,0.00,6.21,f
2024-02-01 02:00:00-03,22.00,83.09,0.0,0.00,6.21,f
2024-02-01 03:00:00-03,22.00,83.09,0.0,0.00,6.21,f
2024-02-01 04:00:00-03,22.00,78.04,0.0,0.00,6.21,f
2024-02-01 05:00:00-03,21.00,82.98,10.0,4.00,6.21,f
2024-02-01 06:00:00-03,21.00,82.98,10.0,4.00,6.21,f
2024-02-01 07:00:00-03,21.00,82.98,10.0,5.00,6.21,f
